PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, Cjump=0.1, I=0.0, L=1.0, Ljump=10.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=True, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 11 dot 4.700399586137025e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.4204469758014958e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.3373254258247005e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.7969894330691185e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.602551742008838e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.149811374818145e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.8885201412081193e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.5742696934765987e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.3716398550023268e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.2960823514013287e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.6564212404236367e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot 3.5959369484948184e-07
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.954250859357784e-07
# TT-PIVMGS:    ortho max err 1.6039759245019963e-07 , max. rank: 44
# TT-PIVMGS:    ortho 1 pivot 13 dot 1.6039759245019963e-07
# TT-PIVMGS:    ortho max err 4.210520820890906e-14 , max. rank: 44
23 0.0010085003372245474 0.0010084994812177182 44 44 38
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.8204677150625507
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.7085328031467217
# TT-PIVMGS:    ortho 0 pivot 21 dot 9.038830419800387e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -4.926958041019322e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 2.616274364104429e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -1.5821002933590067e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -7.600307899618963e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 5.51298166454571e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 4.9405815644144e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.7724873444009224e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -3.2795838187434784e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.9779874501818793e-06
